,rank,code,name,marcap,marcap_pct,year,sector
1943,1944,014285,금강공업우,0.001,0.00%,2013,철강
1944,1945,004987,성신양회2우B,0.001,0.00%,2013,건축자재
1945,1946,000327,노루홀딩스2우B,0.001,0.00%,2013,건축자재
1946,1947,014915,성문전자우,0.001,0.00%,2013,전기제품
1947,1948,002785,진흥기업우B,0.001,0.00%,2013,건설
1948,1949,000995,동부하이텍1우,0.001,0.00%,2013,반도체와반도체장비
1949,1950,004415,서울식품우,0.001,0.00%,2013,식품
1950,1951,001529,동양3우B,0.001,0.00%,2013,건축자재
1951,1952,001067,JW중외제약2우B,0.001,0.00%,2013,제약
1952,1953,011155,CJ씨푸드1우,0.001,0.00%,2013,식품
1953,1954,008355,남선알미우,0.001,0.00%,2013,건축제품
1954,1955,003419,쌍용양회3우B,0.001,0.00%,2013,건축자재
1955,1956,003415,쌍용양회우,0.001,0.00%,2013,건축자재
1956,1957,009275,신원우,0.001,0.00%,2013,"섬유,의류,신발,호화품"
1957,1958,000227,유유제약2우B,0.001,0.00%,2013,제약
1958,1959,000547,흥국화재2우B,0.001,0.00%,2013,손해보험
1959,1960,000997,동부하이텍2우B,0.001,0.00%,2013,반도체와반도체장비
1960,1961,000685,LS네트웍스우,0.001,0.00%,2013,"섬유,의류,신발,호화품"
1961,1962,053595,한국테크놀로지우,0.001,0.00%,2013,전문소매
1962,1963,002787,진흥기업2우B,0.001,0.00%,2013,건설
1963,1964,000895,보해양조우,0.001,0.00%,2013,음료
1964,1965,002365,SH에너지화학우,0.001,0.00%,2013,화학
1965,1966,008705,아남전자우,0.000,0.00%,2013,전자제품
1966,1967,006375,대구백화우,0.000,0.00%,2013,백화점과일반상점
1967,1968,007195,한솔아트원제지우,0.000,0.00%,2013,종이와목재
1968,1969,003965,사조대림우,0.000,0.00%,2013,식품
1969,1970,008975,동양철관우,0.000,0.00%,2013,철강
1970,1971,004965,한신공영우,0.000,0.00%,2013,건설
1971,1972,013005,세우글로벌우,0.000,0.00%,2013,판매업체
1972,1973,002535,벽산건설우,0.000,0.00%,2013,건설
1973,1974,028305,에이치엘비우,0.000,0.00%,2013,
1974,1975,012805,대창우,0.000,0.00%,2013,
1975,1976,003417,쌍용양회2우B,0.000,0.00%,2013,
1976,1977,017555,수산중공우,0.000,0.00%,2013,
